name,city,region,holes,distance_mi,tee_name,gender,rating,slope,yardage,notes
Black Gold Golf Club,Yorba Linda,OC,18,35,Gold,M,67.4,121,,
Black Gold Golf Club,Yorba Linda,OC,18,35,Gold,W,73.5,133,,
Black Gold Golf Club,Yorba Linda,OC,18,35,Red,M,64.4,113,,
Black Gold Golf Club,Yorba Linda,OC,18,35,Red,W,70.2,126,,
Anaheim Hills Golf Course,Anaheim Hills,OC,18,36,Back,M,69.9,117,6245,Par 71; women's ratings not published in sources
Strawberry Farms Golf Club,Irvine,OC,18,36,Back,M,72.7,136,6700,Par 71; women's ratings not published in sources
Glendora Country Club,"Glendora, CA",LA,18,36,Black,M,72.7,132,6640,Par 72
Glendora Country Club,"Glendora, CA",LA,18,36,Blue,M,71.6,129,6396,
Glendora Country Club,"Glendora, CA",LA,18,36,Blue,W,77.4,142,6396,
Glendora Country Club,"Glendora, CA",LA,18,36,White,M,69.4,126,5972,
Glendora Country Club,"Glendora, CA",LA,18,36,White,W,75.2,137,5972,
Glendora Country Club,"Glendora, CA",LA,18,36,Green,M,68.0,122,5658,
Glendora Country Club,"Glendora, CA",LA,18,36,Green,W,73.4,133,5658,
Pelican Hill Golf Club (South),Newport Coast,OC,18,36,Back,M,,133,6580,Ocean South; par 70; per-tee ratings not published
Pelican Hill Golf Club (North),Newport Coast,OC,18,36,Back,M,,137,6945,Ocean North; par 71; per-tee ratings not published
Western Hills Country Club,"Chino Hills, CA",IE,18,37,Blue,M,72.6,131,6708,Par 72
Western Hills Country Club,"Chino Hills, CA",IE,18,37,Blue,W,77.6,138,6708,
Western Hills Country Club,"Chino Hills, CA",IE,18,37,White,M,71.1,127,6401,
Western Hills Country Club,"Chino Hills, CA",IE,18,37,White,W,78.5,143,6401,
Western Hills Country Club,"Chino Hills, CA",IE,18,37,Silver,M,69.8,124,6129,
Western Hills Country Club,"Chino Hills, CA",IE,18,37,Silver,W,77.0,139,6129,
Western Hills Country Club,"Chino Hills, CA",IE,18,37,Gold,M,68.6,121,5858,
Western Hills Country Club,"Chino Hills, CA",IE,18,37,Gold,W,75.6,135,5858,
Mountain Meadows Golf Course,"Pomona, CA",LA,18,38,Blue,M,71.2,129,6440,Par 72
Mountain Meadows Golf Course,"Pomona, CA",LA,18,38,White,M,,,6113,Rating not found
Mountain Meadows Golf Course,"Pomona, CA",LA,18,38,Red,W,,127,5519,Rating not found
Tierra Rejada Golf Club,"Moorpark, CA",VC,18,39,Black,M,73.3,132,7017,Par 72
Tierra Rejada Golf Club,"Moorpark, CA",VC,18,39,Blue,M,71.0,126,6557,
Tierra Rejada Golf Club,"Moorpark, CA",VC,18,39,White,M,68.5,121,6005,
Tierra Rejada Golf Club,"Moorpark, CA",VC,18,39,Gold,W,69.4,123,4973,Forward/women's tee
Valencia Country Club,"Valencia, CA",LA,18,40,Back,M,74.7,138,7200,Par 72; women's ratings not published in sources
Moorpark CC - Creekside/Canyon Crest,"Moorpark, CA",VC,18,40,Back,M,71.0,130,6504,Par 72; women's ratings not published in sources
Moorpark CC - Creekside/Ridgeline,"Moorpark, CA",VC,18,40,Back,M,71.5,132,6535,Par 72; women's ratings not published in sources
Moorpark CC - Canyon Crest/Ridgeline,"Moorpark, CA",VC,18,40,Back,M,71.1,128,6473,Par 72; women's ratings not published in sources
Marshall Canyon Golf Course,"La Verne, CA",LA,18,40,Blue,M,69.5,120,6110,Par 71
Marshall Canyon Golf Course,"La Verne, CA",LA,18,40,White,M,,,5896,Rating not found
Marshall Canyon Golf Course,"La Verne, CA",LA,18,40,Red,W,,,5564,Par 73; rating not found
Rustic Canyon Golf Course,Moorpark,LA,18,41,Back,M,73.9,135,7044,Par 72; women's ratings not published in sources
Rustic Canyon Golf Course,Moorpark,LA,18,41,Player,M,73.3,128,6906,
Camarillo Springs Golf Course,"Camarillo, CA",VC,18,42,Back,M,70.2,115,6921,Par 72; women's ratings not published in sources
Aliso Viejo Country Club,Aliso Viejo,OC,18,43,Black,M,71.5,129,6571,Par 72; also appears at rank 12 in original list
Aliso Viejo Country Club,Aliso Viejo,OC,18,43,Black,W,78.2,142,6571,
Aliso Viejo Country Club,Aliso Viejo,OC,18,43,Black/Blue,M,70.9,127,6421,
Aliso Viejo Country Club,Aliso Viejo,OC,18,43,Black/Blue,W,77.4,140,6421,
Aliso Viejo Country Club,Aliso Viejo,OC,18,43,Blue,M,70.0,125,6247,
Aliso Viejo Country Club,Aliso Viejo,OC,18,43,Blue,W,76.3,138,6247,
Aliso Viejo Country Club,Aliso Viejo,OC,18,43,Blue/White,M,69.0,123,6056,
Aliso Viejo Country Club,Aliso Viejo,OC,18,43,Blue/White,W,75.3,136,6056,
Aliso Viejo Country Club,Aliso Viejo,OC,18,43,White,M,68.5,121,5934,
Aliso Viejo Country Club,Aliso Viejo,OC,18,43,White,W,74.6,134,5934,
Aliso Viejo Country Club,Aliso Viejo,OC,18,43,White/Gold,M,67.0,117,5608,
Aliso Viejo Country Club,Aliso Viejo,OC,18,43,White/Gold,W,72.8,130,5608,
Aliso Viejo Country Club,Aliso Viejo,OC,18,43,Gold,M,65.7,114,5313,
Aliso Viejo Country Club,Aliso Viejo,OC,18,43,Gold,W,71.2,126,5313,
Aliso Viejo Country Club,Aliso Viejo,OC,18,43,Green,M,63.7,109,4948,
Aliso Viejo Country Club,Aliso Viejo,OC,18,43,Green,W,69.0,121,4948,
Sterling Hills Golf Club,"Camarillo, CA",VC,18,44,Tournament,M,72.9,133,6813,Par 71
Sterling Hills Golf Club,"Camarillo, CA",VC,18,44,Championship,M,70.9,126,6395,
Sterling Hills Golf Club,"Camarillo, CA",VC,18,44,Regular,M,69.0,121,5906,
Sterling Hills Golf Club,"Camarillo, CA",VC,18,44,Black,W,77.7,139,,
Sterling Hills Golf Club,"Camarillo, CA",VC,18,44,Blue,W,75.0,132,,
Sterling Hills Golf Club,"Camarillo, CA",VC,18,44,Gold,W,73.3,133,,
Mission Viejo Country Club,"Mission Viejo, CA",OC,18,44,Black,M,74.9,143,7189,Par 72
Mission Viejo Country Club,"Mission Viejo, CA",OC,18,44,Gold,M,73.4,137,6794,
Mission Viejo Country Club,"Mission Viejo, CA",OC,18,44,Blue,M,72.0,132,6606,
Mission Viejo Country Club,"Mission Viejo, CA",OC,18,44,Blue,W,78.6,146,6606,
Mission Viejo Country Club,"Mission Viejo, CA",OC,18,44,White,M,69.9,127,6018,
Mission Viejo Country Club,"Mission Viejo, CA",OC,18,44,White,W,76.1,141,6018,
Mission Viejo Country Club,"Mission Viejo, CA",OC,18,44,Platinum,M,67.7,121,5739,
Mission Viejo Country Club,"Mission Viejo, CA",OC,18,44,Platinum,W,73.7,136,5739,
Saticoy Country Club,"Somis, CA",VC,18,45,Blue,M,73.6,136,6883,Par 72/73
Saticoy Country Club,"Somis, CA",VC,18,45,Gold,M,72.3,133,6575,
Saticoy Country Club,"Somis, CA",VC,18,45,White,M,71.2,130,6355,
Saticoy Country Club,"Somis, CA",VC,18,45,Red,W,75.2,134,5854,
Arroyo Trabuco Golf Club,Mission Viejo,OC,18,45,Black,M,73.7,134,7011,Par 72
Arroyo Trabuco Golf Club,Mission Viejo,OC,18,45,Blue,M,71.3,129,6602,
Arroyo Trabuco Golf Club,Mission Viejo,OC,18,45,White,M,69.3,125,6115,
Arroyo Trabuco Golf Club,Mission Viejo,OC,18,45,Red,W,73.1,126,5553,
Las Posas Country Club,"Camarillo, CA",VC,18,45,Blue,M,71.3,127,6377,Par 71
Las Posas Country Club,"Camarillo, CA",VC,18,45,Blue,W,77.4,144,6377,
Las Posas Country Club,"Camarillo, CA",VC,18,45,White,M,70.4,125,6211,
Las Posas Country Club,"Camarillo, CA",VC,18,45,White,W,76.4,141,6211,
Las Posas Country Club,"Camarillo, CA",VC,18,45,Gold,M,68.5,119,5641,
Las Posas Country Club,"Camarillo, CA",VC,18,45,Gold,W,73.3,135,5641,
Las Posas Country Club,"Camarillo, CA",VC,18,45,Silver,M,65.7,111,5308,
El Niguel Country Club,Laguna Niguel,OC,18,46,I,M,75.2,137,7208,Par 72
El Niguel Country Club,Laguna Niguel,OC,18,46,I,W,82.9,153,7208,
El Niguel Country Club,Laguna Niguel,OC,18,46,II,M,72.9,131,6735,
El Niguel Country Club,Laguna Niguel,OC,18,46,II,W,79.9,147,6735,
El Niguel Country Club,Laguna Niguel,OC,18,46,III,M,71.2,126,6342,
El Niguel Country Club,Laguna Niguel,OC,18,46,III,W,77.6,141,6342,
El Niguel Country Club,Laguna Niguel,OC,18,46,IV,M,69.4,121,5909,
El Niguel Country Club,Laguna Niguel,OC,18,46,IV,W,75.1,135,5909,
El Niguel Country Club,Laguna Niguel,OC,18,46,V,M,66.3,114,5306,
El Niguel Country Club,Laguna Niguel,OC,18,46,V,W,71.9,126,5306,
Spanish Hills Country Club,"Camarillo, CA",VC,18,46,Professional,M,72.6,140,6702,Par 71
Spanish Hills Country Club,"Camarillo, CA",VC,18,46,Championship,M,70.6,136,6302,
Spanish Hills Country Club,"Camarillo, CA",VC,18,46,Championship,W,77.5,142,6302,
Spanish Hills Country Club,"Camarillo, CA",VC,18,46,Back,M,68.7,129,5862,
Spanish Hills Country Club,"Camarillo, CA",VC,18,46,Back,W,75.2,138,5862,
Spanish Hills Country Club,"Camarillo, CA",VC,18,46,Middle,M,66.8,125,5422,
Spanish Hills Country Club,"Camarillo, CA",VC,18,46,Middle,W,72.9,129,5422,
Spanish Hills Country Club,"Camarillo, CA",VC,18,46,Forward,M,64.9,121,5002,
Spanish Hills Country Club,"Camarillo, CA",VC,18,46,Forward,W,70.5,126,5002,
Monarch Beach Golf Links,Dana Point,OC,18,47,Championship,M,72.8,138,6601,Par 70; some source inconsistencies
Monarch Beach Golf Links,Dana Point,OC,18,47,Black,M,71.9,130,6297,
Monarch Beach Golf Links,Dana Point,OC,18,47,Middle,M,68.1,126,5705,
Monarch Beach Golf Links,Dana Point,OC,18,47,Ladies,W,70.4,125,5050,
Tijeras Creek Golf Club,Rancho Santa Margarita,OC,18,48,Black,M,73.7,137,6918,Par 72
Tijeras Creek Golf Club,Rancho Santa Margarita,OC,18,48,Blue,M,71.5,131,,
Tijeras Creek Golf Club,Rancho Santa Margarita,OC,18,48,Blue,W,78.8,145,,
Tijeras Creek Golf Club,Rancho Santa Margarita,OC,18,48,White,M,69.7,126,,
Tijeras Creek Golf Club,Rancho Santa Margarita,OC,18,48,White,W,76.6,140,,
Tijeras Creek Golf Club,Rancho Santa Margarita,OC,18,48,Green,M,67.9,120,,
Tijeras Creek Golf Club,Rancho Santa Margarita,OC,18,48,Green,W,74.2,134,,
Tijeras Creek Golf Club,Rancho Santa Margarita,OC,18,48,Red,M,65.0,111,,
Tijeras Creek Golf Club,Rancho Santa Margarita,OC,18,48,Red,W,70.3,127,,
San Juan Hills Golf Club,"San Juan Capistrano, CA",OC,18,48,Black,M,70.6,125,6132,Par 71
San Juan Hills Golf Club,"San Juan Capistrano, CA",OC,18,48,Black,W,77.0,137,6132,
San Juan Hills Golf Club,"San Juan Capistrano, CA",OC,18,48,Tournament,M,69.6,123,5929,
San Juan Hills Golf Club,"San Juan Capistrano, CA",OC,18,48,Tournament,W,75.9,134,5929,
San Juan Hills Golf Club,"San Juan Capistrano, CA",OC,18,48,White,M,68.8,121,5753,
San Juan Hills Golf Club,"San Juan Capistrano, CA",OC,18,48,White,W,74.9,132,5753,
San Juan Hills Golf Club,"San Juan Capistrano, CA",OC,18,48,Red,M,66.3,114,5195,
San Juan Hills Golf Club,"San Juan Capistrano, CA",OC,18,48,Red,W,71.8,125,5195,
Marbella Country Club,"San Juan Capistrano, CA",OC,18,48,Gold,M,72.0,133,6583,Par 70
Marbella Country Club,"San Juan Capistrano, CA",OC,18,48,Blue,M,70.4,125,6229,
Marbella Country Club,"San Juan Capistrano, CA",OC,18,48,White,M,68.2,121,5778,
Marbella Country Club,"San Juan Capistrano, CA",OC,18,48,Bronze,W,73.3,131,5484,
Marbella Country Club,"San Juan Capistrano, CA",OC,18,48,Red,W,72.1,127,5285,
Coto de Caza Golf & Racquet Club (South),Coto de Caza,OC,18,49,Black,M,73.8,137,6950,Par 72; additional member tees exist
Coto de Caza Golf & Racquet Club (South),Coto de Caza,OC,18,49,Black,W,80.8,148,6950,
Coto de Caza Golf & Racquet Club (South),Coto de Caza,OC,18,49,Gold,M,72.4,133,,
Coto de Caza Golf & Racquet Club (South),Coto de Caza,OC,18,49,Gold,W,78.8,143,,
Coto de Caza Golf & Racquet Club (South),Coto de Caza,OC,18,49,Blue,M,71.0,129,,
Coto de Caza Golf & Racquet Club (South),Coto de Caza,OC,18,49,Blue,W,77.1,138,,
Coto de Caza Golf & Racquet Club (South),Coto de Caza,OC,18,49,White,M,68.6,123,,
Coto de Caza Golf & Racquet Club (South),Coto de Caza,OC,18,49,White,W,74.0,131,,
Coto de Caza Golf & Racquet Club (South),Coto de Caza,OC,18,49,Red,M,66.4,117,,
Coto de Caza Golf & Racquet Club (South),Coto de Caza,OC,18,49,Red,W,71.2,124,,
Coto de Caza Golf & Racquet Club (North),Coto de Caza,OC,18,49,Black,M,75.6,143,7089,Par 72; additional member tees exist
Coto de Caza Golf & Racquet Club (North),Coto de Caza,OC,18,49,Gold,M,73.8,138,,
Coto de Caza Golf & Racquet Club (North),Coto de Caza,OC,18,49,Gold,W,80.2,146,,
Coto de Caza Golf & Racquet Club (North),Coto de Caza,OC,18,49,Blue,M,72.4,134,,
Coto de Caza Golf & Racquet Club (North),Coto de Caza,OC,18,49,Blue,W,78.6,142,,
Coto de Caza Golf & Racquet Club (North),Coto de Caza,OC,18,49,White,M,70.5,128,,
Coto de Caza Golf & Racquet Club (North),Coto de Caza,OC,18,49,White,W,76.2,137,,
Coto de Caza Golf & Racquet Club (North),Coto de Caza,OC,18,49,Red,M,67.0,119,,
Coto de Caza Golf & Racquet Club (North),Coto de Caza,OC,18,49,Red,W,72.0,129,,
Eagle Glen Golf Club,"Corona, CA",IE,18,49,Black,M,73.5,139,6898,Par 72; women's ratings not published in sources
Eagle Glen Golf Club,"Corona, CA",IE,18,49,White,M,,,5552,Rating not found
Goose Creek Golf Club,Jurupa Valley,IE,18,50,Tee IV,M,71.0,126,6560,Par 71
Goose Creek Golf Club,Jurupa Valley,IE,18,50,Tee III,M,69.0,122,,
Goose Creek Golf Club,Jurupa Valley,IE,18,50,Tee III,W,75.3,135,,
Goose Creek Golf Club,Jurupa Valley,IE,18,50,Tee II,M,65.2,112,,
Goose Creek Golf Club,Jurupa Valley,IE,18,50,Tee I,M,62.2,104,,
Rancho Vista Golf Club,"Palmdale, CA",LA,18,51,Gold,M,71.4,127,6659,Par 72
Rancho Vista Golf Club,"Palmdale, CA",LA,18,51,Gold,W,77.3,137,6659,
Rancho Vista Golf Club,"Palmdale, CA",LA,18,51,Blue,M,69.6,123,6279,
Rancho Vista Golf Club,"Palmdale, CA",LA,18,51,Blue,W,76.2,134,6279,
Rancho Vista Golf Club,"Palmdale, CA",LA,18,51,White,M,67.2,116,5667,
Rancho Vista Golf Club,"Palmdale, CA",LA,18,51,White,W,73.6,129,5667,
Rancho Vista Golf Club,"Palmdale, CA",LA,18,51,Green,M,64.9,109,5262,
Rancho Vista Golf Club,"Palmdale, CA",LA,18,51,Green,W,70.8,121,5262,
Glen Ivy Golf Club,"Corona, CA",IE,18,51,Black,M,72.2,133,6653,Par 72
Glen Ivy Golf Club,"Corona, CA",IE,18,51,Blue,M,70.7,129,6308,
Glen Ivy Golf Club,"Corona, CA",IE,18,51,Blue,W,77.0,142,6308,
Glen Ivy Golf Club,"Corona, CA",IE,18,51,White,M,69.0,124,5967,
Glen Ivy Golf Club,"Corona, CA",IE,18,51,White,W,75.1,135,5967,
Glen Ivy Golf Club,"Corona, CA",IE,18,51,Gold,W,71.9,128,5439,
Antelope Valley Country Club,"Palmdale, CA",LA,18,51,Blue,M,72.9,130,6794,Par 72
Antelope Valley Country Club,"Palmdale, CA",LA,18,51,Blue,W,78.9,144,6794,
Antelope Valley Country Club,"Palmdale, CA",LA,18,51,White,M,71.1,126,6420,
Antelope Valley Country Club,"Palmdale, CA",LA,18,51,White,W,76.8,139,6420,
Antelope Valley Country Club,"Palmdale, CA",LA,18,51,Red,M,69.5,122,6104,
Antelope Valley Country Club,"Palmdale, CA",LA,18,51,Red,W,75.1,134,6104,
Antelope Valley Country Club,"Palmdale, CA",LA,18,51,Gold,M,64.0,110,4918,
Antelope Valley Country Club,"Palmdale, CA",LA,18,51,Gold,W,68.4,120,4918,
Indian Hills Golf Club,"Riverside, CA",IE,18,52,Blue,M,70.1,125,6104,Par 70
Indian Hills Golf Club,"Riverside, CA",IE,18,52,Blue,W,75.9,131,6104,
Indian Hills Golf Club,"Riverside, CA",IE,18,52,White,M,68.8,122,5836,
Indian Hills Golf Club,"Riverside, CA",IE,18,52,White,W,74.3,127,5836,
Indian Hills Golf Club,"Riverside, CA",IE,18,52,Gold,M,67.5,118,5562,
Indian Hills Golf Club,"Riverside, CA",IE,18,52,Gold,W,72.3,122,5562,
San Clemente Municipal Golf Course,San Clemente,OC,18,53,Blue,M,70.9,124,6435,Par 72; women's ratings not published in sources
San Clemente Municipal Golf Course,San Clemente,OC,18,53,White,M,69.3,120,6066,
San Clemente Municipal Golf Course,San Clemente,OC,18,53,Gold,M,67.6,117,5713,
San Clemente Municipal Golf Course,San Clemente,OC,18,53,Silver,M,61.1,101,4278,
Talega Golf Club,San Clemente,OC,18,53,Copper,M,73.7,135,6951,Par 72
Talega Golf Club,San Clemente,OC,18,53,Copper,W,78.9,141,6951,
Talega Golf Club,San Clemente,OC,18,53,Blue,M,71.5,128,6583,
Talega Golf Club,San Clemente,OC,18,53,Blue,W,78.0,140,6583,
Talega Golf Club,San Clemente,OC,18,53,White,M,69.2,123,6187,
Talega Golf Club,San Clemente,OC,18,53,White,W,75.6,133,6187,
Talega Golf Club,San Clemente,OC,18,53,Red,M,65.4,110,5245,
Talega Golf Club,San Clemente,OC,18,53,Red,W,70.5,122,5245,
Shorecliffs Golf Club,San Clemente,OC,18,54,Blue,M,67.4,120,5718,Par 71; tee data varies across sources
Shorecliffs Golf Club,San Clemente,OC,18,54,Blue,W,72.3,126,5718,
Shorecliffs Golf Club,San Clemente,OC,18,54,White,M,66.5,118,5396,
Shorecliffs Golf Club,San Clemente,OC,18,54,White,W,70.6,123,5396,
Shorecliffs Golf Club,San Clemente,OC,18,54,Gold,M,63.6,111,4808,
Shorecliffs Golf Club,San Clemente,OC,18,54,Red,W,67.3,117,4625,
River Ridge Golf Club,"Oxnard, CA",VC,18,54,Blue,M,72.6,122,6777,Vineyard course; par 72
River Ridge Golf Club,"Oxnard, CA",VC,18,54,Red,W,66.0,106,5188,
River Ridge - Victoria Lakes Course,"Oxnard, CA",VC,18,54,Blue,M,72.3,130,6834,Par 72
River Ridge - Victoria Lakes Course,"Oxnard, CA",VC,18,54,White,M,70.1,125,6334,
River Ridge - Victoria Lakes Course,"Oxnard, CA",VC,18,54,Gold,W,67.6,118,5742,
River Ridge - Victoria Lakes Course,"Oxnard, CA",VC,18,54,Red,W,71.2,120,5197,
Crystalaire Country Club,"Llano, CA",LA,18,55,Championship,M,73.1,131,6962,Par 72
Crystalaire Country Club,"Llano, CA",LA,18,55,White,M,71.4,122,6629,
Crystalaire Country Club,"Llano, CA",LA,18,55,Gold,M,69.9,116,5306,
Crystalaire Country Club,"Llano, CA",LA,18,55,Red,W,75.8,131,6218,
Buenaventura Golf Course,"Ventura, CA",VC,18,56,,,,,4880,Reconfigured to par-55 short course (2025); historical par-72 rating 69.1/119 no longer applies
Olivas Park Golf Course,"Ventura, CA",VC,18,56,Back,M,72.7,126,6818,Now Olivas Links; par 72; women's ratings not published
Sierra Lakes Golf Club,"Fontana, CA",IE,18,56,Back,M,73.0,125,6805,Par 72; women's ratings not published in sources
Bear Creek Golf Club,"Murrieta, CA",IE,18,67,Black,M,74.4,141,7051,Par 72
Bear Creek Golf Club,"Murrieta, CA",IE,18,67,Blue,M,71.8,135,6422,
Bear Creek Golf Club,"Murrieta, CA",IE,18,67,White,M,69.1,122,5990,
Bear Creek Golf Club,"Murrieta, CA",IE,18,67,Red,W,73.3,137,5548,
Bear Creek Golf Club,"Murrieta, CA",IE,18,67,Green,W,72.3,134,5230,
Cherry Hills Country Club,"Menifee, CA",IE,18,69,Back,M,,128,,Par 72; only slope published; rating/yardage not found
Cross Creek Golf Club,"Temecula, CA",IE,18,72,Back,M,74.1,142,6940,Par 71; per-tee breakdown not published
SCGA Member's Club at Rancho California,"Murrieta, CA",IE,18,73,Black,M,74.4,137,7036,Par 72
SCGA Member's Club at Rancho California,"Murrieta, CA",IE,18,73,Blue,M,73.0,134,6702,
SCGA Member's Club at Rancho California,"Murrieta, CA",IE,18,73,White,M,71.0,128,6294,
SCGA Member's Club at Rancho California,"Murrieta, CA",IE,18,73,Gold,M,68.8,121,5915,
SCGA Member's Club at Rancho California,"Murrieta, CA",IE,18,73,Red,W,72.2,129,5354,
Temecula Creek Inn Golf Course,"Temecula, CA",IE,18,76,Creek/Oaks,M,72.3,127,6784,27-hole facility; women's not published
Temecula Creek Inn Golf Course,"Temecula, CA",IE,18,76,Stone/Creek,M,71.6,130,6605,
Pala Mesa Resort,"Fallbrook, CA",IE,18,77,Black,M,72.1,128,6502,Par 72
Pala Mesa Resort,"Fallbrook, CA",IE,18,77,Black,W,79.5,146,6502,
Pala Mesa Resort,"Fallbrook, CA",IE,18,77,Blue,M,70.5,124,6131,
Pala Mesa Resort,"Fallbrook, CA",IE,18,77,Blue,W,77.2,143,6131,
Pala Mesa Resort,"Fallbrook, CA",IE,18,77,Silver,M,68.2,118,5632,
Pala Mesa Resort,"Fallbrook, CA",IE,18,77,Silver,W,74.0,134,5632,
Pala Mesa Resort,"Fallbrook, CA",IE,18,77,Gold,M,65.9,112,5096,
Pala Mesa Resort,"Fallbrook, CA",IE,18,77,Gold,W,70.6,128,5096,
Journey at Pechanga,"Temecula, CA",IE,18,78,Copper,M,75.0,143,7093,Par 72
Journey at Pechanga,"Temecula, CA",IE,18,78,Copper,W,82.5,154,7093,
Journey at Pechanga,"Temecula, CA",IE,18,78,Black,M,72.9,138,6642,
Journey at Pechanga,"Temecula, CA",IE,18,78,Black,W,79.7,150,6642,
Journey at Pechanga,"Temecula, CA",IE,18,78,White,M,70.8,132,6201,
Journey at Pechanga,"Temecula, CA",IE,18,78,White,W,77.1,144,6201,
Journey at Pechanga,"Temecula, CA",IE,18,78,Silver,M,67.6,122,5514,
Redhawk Golf Club,"Temecula, CA",IE,18,78,Gold,M,74.4,139,7071,Par 72; women's ratings not published in sources
Redhawk Golf Club,"Temecula, CA",IE,18,78,Blue,M,70.5,128,6287,
Redhawk Golf Club,"Temecula, CA",IE,18,78,Blue/White,M,69.4,125,6003,
Redhawk Golf Club,"Temecula, CA",IE,18,78,White,M,68.4,122,5786,
Morongo Golf Club at Tukwet Canyon - Champions course,"Beaumont, CA",IE,18,79,Back,M,76.5,141,7377,Par 72; per-tee breakdown not published
Morongo Golf Club at Tukwet Canyon - Legends course,"Beaumont, CA",IE,18,79,Back,M,76.6,144,7442,Par 72; per-tee breakdown not published
The Crossings at Carlsbad,"Carlsbad, CA",SD,18,79,Black,M,72.8,135,6835,Par 72
The Crossings at Carlsbad,"Carlsbad, CA",SD,18,79,Black,W,79.7,147,6835,
The Crossings at Carlsbad,"Carlsbad, CA",SD,18,79,Blue,M,71.1,130,6467,
The Crossings at Carlsbad,"Carlsbad, CA",SD,18,79,Blue,W,77.8,141,6467,
The Crossings at Carlsbad,"Carlsbad, CA",SD,18,79,White,M,69.0,125,6020,
The Crossings at Carlsbad,"Carlsbad, CA",SD,18,79,White,W,74.8,135,6020,
The Crossings at Carlsbad,"Carlsbad, CA",SD,18,79,Gold,M,67.5,118,5685,
The Crossings at Carlsbad,"Carlsbad, CA",SD,18,79,Gold,W,73.2,130,5685,
The Crossings at Carlsbad,"Carlsbad, CA",SD,18,79,Green,M,64.6,110,5030,
Soboba Springs Golf Course,"San Jacinto, CA",IE,18,81,Back,M,72.8,133,7053,Par 72; women's ratings not published in sources
Aviara Golf Club,"Carlsbad, CA",SD,18,83,Palmer,M,75.0,144,7007,Par 72
